,MaxEStateIndex,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi3n,Chi3v,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SlogP_VSA5,TPSA,EState_VSA5,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,HeavyAtomCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms
sample_244,2.162037037037037,1.1666666666666663,80.13000000000001,72.06599999999999,-0.0804730772217517,0.0804730772217517,0.0135341731390953,1.6666666666666667,2.6666666666666665,2.6149021601305664,0.956652010844764,0.956652010844764,33.548875021634686,0.5097210791037953,0.0,13.344558822616634,0.0,0.0,0.0,0.0,13.344558822616634,0.0,11.993926152995275,0.0,1.4675925925925928,0.0,0.0,7.560185185185185,6,0,0,0,0,0
sample_245,3.655092592592593,1.0648148148148149,82.14599999999999,72.06599999999999,-0.0958700950183344,0.0958700950183344,0.0401210568686389,1.0,1.1666666666666667,3.567703455043203,0.7285533905932737,0.7285533905932737,13.609640474436812,1.767356321839081,0.0,13.847474399381248,0.0,0.0,0.0,0.0,13.847474399381248,0.0,0.0,0.0,2.1296296296296298,0.0,0.0,0.0,6,0,0,0,0,0
sample_246,3.5504166666666666,1.0590277777777777,82.14599999999999,72.06599999999999,-0.1030718307834594,0.1030718307834594,0.0318767410534414,1.0,1.5,2.6559049179251715,0.5749149571305296,0.5749149571305296,20.986300857070454,3.4800000000000018,0.0,12.84164324585202,0.0,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,0.0,0.0,5.899166666666666,6,0,0,0,0,0
sample_247,8.042882653061223,0.73,97.161,86.073,-0.1983473916935962,0.1983473916935962,0.0621245081890989,1.4285714285714286,2.571428571428572,2.599038279224843,0.8921334847649,0.8921334847649,35.509609925153406,5.490000000000001,0.0,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,32.60702369139466,23.79,12.84164324585202,8.042882653061223,0.0,0.0,2.1025,4.218333333333334,7,1,0,1,0,1
sample_248,3.6319444444444446,0.3055555555555556,84.16199999999999,72.06599999999999,-0.1025539201584556,0.1025539201584556,0.0205845232859782,1.3333333333333333,1.5,3.4459912135188384,0.6123724356957945,0.6123724356957945,12.16479703638053,3.7400000000000007,0.0,5.41499046939678,0.0,0.0,0.0,0.0,20.771211599071872,0.0,0.0,0.0,0.3055555555555556,0.0,0.0,1.9375,6,0,0,0,0,0
sample_249,2.208333333333333,1.1689814814814814,84.16199999999999,72.06599999999999,-0.0861630569530802,0.0861630569530802,0.0376846412133031,1.5,2.0,3.137429878637352,0.6123724356957945,0.6123724356957945,14.834466856136649,3.7400000000000007,0.0,20.268296022307258,0.0,0.0,0.0,0.0,27.19203322199788,0.0,11.993926152995275,0.0,1.414351851851852,0.0,0.0,3.377314814814815,6,0,0,0,0,0
sample_250,3.631435185185185,0.6990740740740738,84.16199999999999,72.06599999999999,-0.1028139876607717,0.1028139876607717,0.0267263089070446,1.8333333333333333,2.333333333333333,2.964900494759057,1.0463194779215614,1.0463194779215614,19.80026905978025,2.0073796791443854,0.0,5.917906046161393,0.0,0.0,0.0,0.0,20.268296022307258,0.0,6.4208216229260096,0.0,0.0,0.6990740740740738,0.0,3.1840277777777777,6,0,0,0,0,0
sample_251,10.14351851851852,0.2129629629629628,86.134,76.05399999999999,-0.2997396385899406,0.2997396385899406,0.1318534622268426,1.5,1.6666666666666667,3.2575861612334887,0.8130525295851417,0.8130525295851417,13.609640474436812,1.9424795640326973,0.0,6.923737199690624,5.917906046161393,0.0,5.783244946364939,0.0,20.771211599071872,17.07,0.0,0.0,0.0,0.4722222222222225,0.0,0.0,6,1,0,1,0,1
sample_252,9.67967970521542,0.7438888888888888,100.161,88.06499999999998,-0.303402908155129,0.303402908155129,0.119490197254345,1.4285714285714286,2.571428571428572,2.558780869327957,0.925528666022963,0.925528666022963,35.509609925153406,5.669999999999999,4.794537184071822,6.4208216229260096,6.4208216229260096,0.0,6.286160523129555,0.0,32.60702369139466,17.07,12.84164324585202,0.0,0.0,0.0,0.0,5.190555555555556,7,1,0,1,0,1
sample_253,10.411805555555556,0.3773148148148151,100.161,88.06499999999998,-0.2997294705257708,0.2997294705257708,0.1321260055287857,1.4285714285714286,2.142857142857143,3.002590528674132,0.923176335210009,0.923176335210009,31.916635235956917,3.5017200775830046,0.0,6.4208216229260096,12.84164324585202,0.0,5.783244946364939,0.0,33.10993926815928,17.07,0.0,0.0,0.0,0.3773148148148151,0.0,2.45537037037037,7,1,0,1,0,1
sample_254,10.190833333333334,0.0763888888888886,116.15999999999998,104.06399999999998,-0.4628724496596981,0.4628724496596981,0.3023890488641657,1.75,2.375,3.236426783100137,0.9420630732918476,0.9420630732918476,42.84459140699416,3.6528153564899446,4.736862953800049,13.344558822616634,6.923737199690624,6.103966387748303,5.969305287951849,0.0,27.19203322199788,26.3,6.923737199690624,0.0,0.0,-0.195046296296296,0.0,0.9648611111111108,8,2,0,2,0,2
sample_255,10.237152777777778,0.2245370370370365,116.16,104.064,-0.4601506704482133,0.4601506704482133,0.3026461161791004,1.375,1.75,3.5512529243669317,0.4499149571305297,0.4499149571305297,23.005390496014627,5.469999999999999,4.736862953800049,20.771211599071872,6.923737199690624,0.0,5.969305287951849,0.0,27.694948798762496,26.3,6.923737199690624,0.0,-0.3275462962962963,-0.2245370370370365,0.0,0.0,8,2,0,2,0,2
sample_256,10.520601851851852,0.0092129629629627,116.15999999999998,104.06399999999998,-0.465780805159007,0.465780805159007,0.3078510689103366,1.625,2.25,3.329150037184473,0.7580009865206505,0.7580009865206505,45.11498676384928,2.610921480426842,4.736862953800049,6.923737199690624,0.0,12.52478801067431,5.969305287951849,6.606881964512918,20.771211599071872,26.3,0.0,0.0,0.0,-0.1088425925925924,0.0,0.0,8,2,0,2,0,2
sample_257,10.348472222222222,0.1047685185185181,116.15999999999998,104.064,-0.4656935805378395,0.4656935805378395,0.30499623910753,1.5,2.5,2.988598647973156,0.7558489901575548,0.7558489901575548,56.62563225878344,3.6528153564899446,4.736862953800049,6.4208216229260096,6.4208216229260096,6.606881964512918,5.969305287951849,6.606881964512918,26.689117645233267,26.3,0.0,0.0,0.0,-0.1047685185185181,0.0,1.3945833333333333,8,2,0,2,0,2
sample_258,5.073888888888889,0.8611111111111112,102.177,88.06499999999998,-0.3817393247640841,0.3817393247640841,0.0465291050494746,1.2857142857142858,2.4285714285714284,2.447472887876344,0.8463526704200179,0.8463526704200179,35.509609925153406,5.960000000000001,4.736862953800049,13.344558822616634,13.213763929025836,0.0,0.0,13.213763929025836,26.689117645233267,9.23,12.84164324585202,0.0,0.0,0.0,0.0,2.438333333333333,7,1,0,1,0,1
sample_259,8.52601851851852,0.3541666666666667,102.177,88.06499999999998,-0.3960885353755221,0.3960885353755221,0.0458560746207759,1.2857142857142858,1.7142857142857142,2.9923028831940863,1.4128994281264124,1.4128994281264124,34.3994618804395,2.631140939597316,5.106527394840706,5.917906046161393,6.606881964512918,0.0,0.0,6.606881964512918,26.689117645233267,20.23,0.0,8.52601851851852,0.0,0.5416666666666665,0.0,2.208333333333333,7,1,0,1,1,1
sample_260,8.292882653061223,0.3611111111111111,102.177,88.06499999999998,-0.396376569347818,0.396376569347818,0.043052405838714,1.1428571428571428,2.2857142857142856,2.447472887876344,1.0116672736016925,1.0116672736016925,35.509609925153406,5.960000000000001,5.106527394840706,6.4208216229260096,6.606881964512918,0.0,0.0,6.606881964512918,32.60702369139466,20.23,19.26246486877803,8.292882653061223,0.0,0.0,0.0,4.6819444444444445,7,1,0,1,1,1
sample_261,8.683472222222221,0.0972685185185187,102.17699999999998,88.06499999999998,-0.3934192704931501,0.3934192704931501,0.0511665092522981,1.5714285714285714,2.2857142857142856,2.678257743164726,0.9754521152935988,0.9754521152935988,29.01955000865388,5.960000000000001,5.106527394840706,13.344558822616634,0.0,6.103966387748303,0.0,0.0,33.10993926815928,20.23,6.4208216229260096,8.683472222222221,0.0,0.0,0.0,3.193472222222222,7,1,0,1,1,1
sample_262,8.46587962962963,0.3411111111111111,102.177,88.06499999999998,-0.3960990127001897,0.3960990127001897,0.0456123173735677,1.5714285714285714,2.2857142857142856,2.831819966070785,1.0931480451301931,1.0931480451301931,31.916635235956917,3.799034859521332,5.106527394840706,12.338727669087405,6.606881964512918,0.0,0.0,6.606881964512918,26.689117645233267,20.23,6.4208216229260096,8.46587962962963,0.0,0.5046296296296293,0.0,2.331574074074074,7,1,0,1,1,1
sample_263,8.722777777777779,0.1250000000000002,102.17699999999998,88.06499999999998,-0.3934087426759659,0.3934087426759659,0.0514102357095883,1.2857142857142858,1.7142857142857142,2.9532231745612925,0.8125160365254936,0.8125160365254936,19.093583929800843,5.960000000000001,5.106527394840706,19.262464868778025,0.0,6.103966387748303,0.0,0.0,27.19203322199788,20.23,0.0,8.722777777777779,0.0,0.6249999999999998,0.0,0.7916666666666665,7,1,0,1,1,1
sample_264,5.086805555555555,0.0833333333333334,102.17699999999998,88.06499999999998,-0.3788268169818775,0.3788268169818775,0.0619682918892427,1.4285714285714286,1.8571428571428568,3.360435142696057,1.4040302062452237,1.4040302062452237,26.838740541269832,2.631140939597316,4.736862953800049,20.268296022307258,7.109797541277533,5.601050810983688,0.0,7.109797541277533,27.19203322199788,9.23,0.0,0.0,0.0833333333333334,0.0,0.0,1.0729166666666667,7,1,0,1,0,1
sample_265,8.303086734693878,0.2831632653061224,118.176,104.06399999999998,-0.3963765692958212,0.3963765692958212,0.0430524188901144,0.625,1.25,2.53006045688352,1.0662277660168376,1.0662277660168376,61.4996122651069,5.92,10.213054789681411,12.84164324585202,13.213763929025836,0.0,0.0,13.213763929025836,25.68328649170404,40.46,0.0,16.606173469387755,0.0,0.0,0.0,3.8275,8,2,0,2,2,2
sample_266,5.269288548752835,0.8611111111111112,101.193,86.073,-0.330473503968813,0.330473503968813,0.0077275480879099,1.1428571428571428,2.2857142857142856,2.447472887876344,1.057677535825205,1.057677535825205,35.509609925153406,5.960000000000001,5.733667477162185,12.965578028838586,0.0,0.0,0.0,6.544756405912575,32.60702369139466,26.02,25.68328649170404,0.0,5.269288548752835,0.0,0.0,5.164722222222222,7,1,0,1,1,1
sample_267,9.444444444444445,0.1666666666666667,58.080000000000005,52.032,-0.3003439026871919,0.3003439026871919,0.1262679435601437,1.5,1.5,2.8030394876740514,0.0,0.0,3.2451124978365318,6.883957759412302,4.794537184071822,13.847474399381248,0.0,0.0,5.783244946364939,0.0,13.847474399381248,17.07,13.847474399381248,0.0,0.0,0.1666666666666667,0.0,0.0,4,1,0,1,0,1
sample_268,8.055555555555555,0.1666666666666667,60.096,52.032,-0.3937069016405105,0.3937069016405105,0.0483476118086921,1.5,1.5,2.3237900077244498,0.0,0.0,3.2451124978365318,1128.9599999999998,5.106527394840706,13.847474399381248,6.103966387748303,0.0,0.0,0.0,13.847474399381248,20.23,0.0,8.055555555555555,0.0,0.0,0.0,-0.1666666666666667,4,1,0,1,1,1
sample_269,4.597222222222222,0.7256944444444444,72.10700000000001,64.04299999999999,-0.5021067515215596,0.5021067515215596,0.0844356048454342,2.0,2.6,2.4017152226171965,0.2845177968644247,0.2845177968644247,11.245112497836532,3.5400000000000005,4.736862953800049,6.923737199690624,0.0,12.868962412933708,0.0,6.606881964512918,6.923737199690624,9.23,6.26208044842079,0.0,0.0,0.0,0.0,1.4305555555555556,5,1,0,1,0,1
sample_270,2.125,1.1388888888888888,66.103,60.05499999999999,-0.0807503619033574,0.0807503619033574,0.0162933785044517,1.0,1.8,2.609648108945015,0.6554421650629286,0.6554421650629286,22.88643538696057,0.3797927295918369,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,0.0,9.5,5,0,0,0,0,0
sample_271,9.457457482993195,0.4818055555555556,102.13299999999998,92.05299999999998,-0.4679011733469599,0.4679011733469599,0.2925755176100331,1.7142857142857142,2.857142857142857,2.558780869327957,0.6837834698324152,0.6837834698324152,35.509609925153406,5.47,4.736862953800049,6.4208216229260096,0.0,6.606881964512918,6.472220864716464,6.606881964512918,19.765380445542643,26.3,0.0,0.0,0.0,0.0,0.0,2.0481944444444444,7,2,0,2,0,2
sample_272,9.809722222222222,0.2754629629629628,102.13299999999998,92.05299999999998,-0.4812230637329638,0.4812230637329638,0.3031005498589826,1.7142857142857142,2.142857142857143,3.126006652390634,0.582868716714724,0.582868716714724,19.093583929800843,5.47,5.106527394840706,5.917906046161393,6.4208216229260096,0.0,5.969305287951849,0.0,20.268296022307258,37.3,0.0,8.08388888888889,0.0,-0.4375000000000002,0.0,0.2777777777777777,7,2,0,1,1,2
sample_273,10.096346371882085,0.1819907407407406,116.15999999999998,104.06399999999998,-0.465877873906326,0.465877873906326,0.3021228665755719,1.625,2.625,2.822354554248032,0.8032161629029313,0.8032161629029313,48.27551104108667,5.469999999999999,4.736862953800049,6.4208216229260096,6.923737199690624,6.606881964512918,5.969305287951849,6.606881964512918,26.689117645233267,26.3,6.923737199690624,0.0,0.0,-0.1819907407407406,0.0,2.0484722222222222,8,2,0,2,0,2
sample_274,3.3472222222222223,1.25,99.177,86.073,-0.3167325943329321,0.3167325943329321,0.0048919495631351,0.7142857142857143,1.8571428571428568,2.0416666666666665,1.457106781186547,1.457106781186547,58.974147804380216,1.929381688466112,5.316788604006331,25.93115605767717,0.0,0.0,0.0,13.08951281182515,25.68328649170404,12.03,38.77279930352918,3.3472222222222223,0.0,0.0,0.0,5.652777777777779,7,1,0,1,1,1
sample_275,8.756666666666668,0.3292592592592596,108.14,100.07599999999998,-0.5079666481555334,0.5079666481555334,0.1150944889513926,1.125,2.0,3.0324555320336755,1.0339713779597368,1.0339713779597368,70.79892376087899,0.9971092570832982,5.106527394840706,19.056471336613843,0.0,0.0,0.0,0.0,5.563451491696996,20.23,5.563451491696996,8.756666666666668,1.1692592592592594,0.3292592592592596,7.092592592592593,0.0,8,1,1,1,1,1
sample_276,5.426666666666667,0.8292592592592596,107.156,98.084,-0.3987285645842668,0.3987285645842668,0.0313672481681462,1.125,2.0,3.0324555320336755,1.0773502691896262,1.0773502691896262,70.79892376087899,0.9971092570832982,5.733667477162185,19.056471336613843,5.687386274683562,0.0,5.687386274683562,5.733667477162185,5.563451491696996,26.02,5.563451491696996,0.0,7.505185185185185,0.0,7.787037037037036,0.0,8,1,1,1,1,1
sample_277,3.63249149659864,1.1883333333333337,98.189,84.07699999999998,-0.1030829789414712,0.1030829789414712,0.035341465592474,1.4285714285714286,2.571428571428572,2.558780869327957,1.0118016810571366,1.0118016810571366,35.509609925153406,5.739999999999999,0.0,12.84164324585202,0.0,0.0,0.0,0.0,32.60702369139466,0.0,25.68328649170404,0.0,0.0,0.0,0.0,7.156111111111112,7,0,0,0,0,0
sample_278,2.3602777777777777,1.0358796296296295,98.189,84.07699999999998,-0.0625097228447045,0.0625097228447045,0.044280075595161,1.0,1.8571428571428568,2.1229179499593664,1.893846850117352,1.893846850117352,47.19725257297226,1.5,0.0,5.917906046161393,0.0,0.0,0.0,0.0,39.02784531432067,0.0,32.10410811463005,0.0,0.0,1.0358796296296295,0.0,7.437175925925926,7,0,0,0,0,0
sample_279,2.261574074074074,0.5,100.20499999999998,84.07699999999998,-0.0622735432939388,0.0622735432939388,0.0359536416605318,1.0,1.1428571428571428,3.541196965079901,1.7320508075688774,1.7320508075688774,17.086166327180322,2.6666666666666665,0.0,11.332896515558172,0.0,0.0,0.0,0.0,34.61868599845312,0.0,0.0,0.0,0.5,0.7986111111111109,0.0,0.0,7,0,0,0,0,0
sample_280,2.1203703703703702,1.3680555555555558,106.168,96.08799999999998,-0.0619851918863299,0.0619851918863299,0.0395114921799696,0.875,1.5,3.134861511345448,1.425569668769133,1.425569668769133,72.49526582754562,0.8900073912094391,0.0,24.97437738277524,0.0,0.0,0.0,0.0,11.126902983393991,0.0,11.126902983393991,0.0,2.736111111111112,0.0,8.356481481481481,0.0,8,0,1,0,0,0
sample_281,3.658320578231293,1.1944444444444444,112.216,96.08799999999998,-0.1030829789362811,0.1030829789362811,0.0353412944885706,1.25,2.5,2.6162930904179853,1.2618016810571364,1.2618016810571364,61.4996122651069,5.740000000000001,0.0,12.84164324585202,0.0,0.0,0.0,0.0,39.02784531432067,0.0,32.10410811463005,0.0,0.0,0.0,0.0,8.611609977324264,8,0,0,0,0,0
sample_282,10.39484552154195,0.2418027210884352,150.177,140.09699999999998,-0.4610034339503722,0.4610034339503722,0.3024607200500904,1.3636363636363635,2.5454545454545454,2.453018743531937,1.2849232447891443,1.2849232447891443,349.0290980341817,2.8460530411741587,4.736862953800049,5.563451491696996,6.923737199690624,0.0,5.969305287951849,0.0,12.48718869138762,26.3,6.923737199690624,0.0,1.016388888888889,-0.2418027210884352,9.5980220143613,0.0,11,2,1,2,0,2
sample_283,11.224633408919123,0.2100462962962965,194.18599999999995,184.106,-0.4653986201728268,0.4653986201728268,0.3382301748364015,0.9285714285714286,1.5714285714285714,3.153839931025287,1.737682652331105,1.737682652331105,1540.8392593149729,1.90394030896116,9.473725907600098,12.13273413692322,0.0,25.346498065949056,11.9386105759037,14.219595082555069,20.715977351537635,52.60000000000001,26.352329219478285,0.0,0.4200925925925931,-1.0999999999999996,6.326944444444444,0.0,14,4,1,4,0,4
sample_284,2.259259259259259,0.7094444444444443,134.22199999999998,120.10999999999996,-0.0648095992204068,0.0648095992204068,0.0193008919634473,1.2,2.3,2.746978188530898,1.9809805208364928,1.9809805208364928,237.587417309747,1.598288065805947,0.0,17.9021791607844,0.0,0.0,0.0,0.0,31.749653560165644,0.0,11.984273114623004,0.0,1.4490740740740742,0.7094444444444443,10.636111111111113,1.2262037037037037,10,0,1,0,0,0
sample_285,2.207175925925926,1.1428514739229023,134.22199999999998,120.10999999999996,-0.0612941353776013,0.0612941353776013,0.0307437476477495,0.8,1.3,2.7972512629697874,1.8394679478451756,1.8394679478451756,237.587417309747,1.598288065805947,0.0,23.96854622924601,0.0,0.0,0.0,0.0,24.97437738277524,0.0,11.126902983393991,0.0,2.855925925925926,0.0,8.828703703703704,2.285702947845805,10,0,1,0,0,0
sample_286,3.694651596749811,1.2005208333333337,140.27,120.10999999999996,-0.1030829789362716,0.1030829789362716,0.0353412931099314,1.0,2.2,2.7037899012453237,1.7618016810571364,1.7618016810571364,175.07674799821407,7.739999999999999,0.0,12.84164324585202,0.0,0.0,0.0,0.0,51.8694885601727,0.0,44.94575136048208,0.0,0.0,0.0,0.0,11.551637377173092,10,0,0,0,0,0
sample_287,8.507012641489101,0.3700000000000001,158.285,136.10899999999998,-0.3963765693422824,0.3963765693422824,0.043052407228889,0.7272727272727273,1.6363636363636365,2.6909155266923976,2.0116672736016925,2.0116672736016925,292.8860629742695,9.960000000000004,5.106527394840706,6.4208216229260096,6.606881964512918,0.0,0.0,6.606881964512918,58.29031018309871,20.23,44.94575136048208,8.507012641489101,0.0,0.0,0.0,10.381161344167298,11,1,0,1,1,1
sample_288,2.236111111111111,0.6446409674981102,162.27599999999998,144.13199999999998,-0.0586822614902426,0.0586822614902426,0.0218820474765117,0.6666666666666666,1.0833333333333333,2.855624622160824,2.269800358919502,2.269800358919502,473.955341085275,2.100913936068181,0.0,22.96271507571678,0.0,0.0,0.0,0.0,50.65766387447927,0.0,11.126902983393991,0.0,2.8600000000000003,1.2892819349962203,8.944444444444445,0.0,12,0,1,0,0,0
sample_289,2.240740740740741,0.4837037037037036,182.266,168.15399999999997,-0.0622480106488086,0.0622480106488086,0.0060953647958885,0.6428571428571429,1.3571428571428572,2.2962461305928525,2.5991449828236965,2.5991449828236965,2580.4142437867595,1.8475609825845756,0.0,11.126902983393991,5.917906046161393,0.0,0.0,0.0,23.96854622924601,0.0,11.126902983393991,0.0,2.747592592592593,0.4837037037037036,21.19462962962963,0.0,14,0,2,0,0,0
sample_290,2.290220141722493,1.372777777777778,226.44799999999992,192.176,-0.0653823832227926,0.0653823832227926,0.0533059727891253,0.3125,0.6875,2.828262412638549,3.457106781186547,3.457106781186547,3682.875586750231,14.0,0.0,0.0,0.0,0.0,0.0,0.0,103.7389771203454,0.0,89.89150272096417,0.0,0.0,0.0,0.0,20.41955971655501,16,0,0,0,0,0
sample_291,3.270833333333333,0.6458333333333333,122.993,115.937,-0.089670318629343,0.089670318629343,0.0088754432138277,1.5,1.5,2.3237900077244498,0.0,0.0,3.2451124978365318,23.57722222222224,0.0,0.0,4.827174070296812,0.0,15.929943897949348,0.0,13.847474399381248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,1
sample_292,5.530092592592592,0.0277777777777776,92.569,83.497,-0.1202133272822191,0.1202133272822191,0.0362116368425576,1.2,1.2,3.0237157840738176,0.0,0.0,3.6096404744368114,267.5052199762188,0.0,20.771211599071872,4.874172291441109,0.0,11.600939890232516,0.0,20.771211599071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,1
sample_293,3.8455555555555554,1.2592592592592595,93.129,86.073,-0.2647166344741127,0.2647166344741127,0.0269930048234263,1.2857142857142858,2.142857142857143,3.0214653097240864,0.8469872147279689,0.8469872147279689,47.19725257297226,0.9995769964301436,0.0,24.61992282831084,12.393687143226153,0.0,0.0,0.0,5.563451491696996,12.89,5.563451491696996,0.0,1.2592592592592595,0.0,3.9444444444444446,3.574074074074074,7,1,1,1,0,1
sample_294,9.54578656462585,0.4956944444444444,116.15999999999998,104.06399999999998,-0.4679009876143574,0.4679009876143574,0.2925755189554515,1.5,2.75,2.616293090417985,0.9337834698324152,0.9337834698324152,61.4996122651069,5.469999999999999,4.736862953800049,6.4208216229260096,0.0,6.606881964512918,6.472220864716464,6.606881964512918,26.186202068468653,26.3,6.4208216229260096,0.0,0.0,0.0,0.0,3.310810657596372,8,2,0,2,0,2
